"","Pathway","CellType","avg","std"
"101","PI3K","CD8+ effector memory T cells 2",0.121370988746624,1.02077333309351
"102","PI3K","CD8+ exhausted T cells",-0.508660825643842,NA
"103","PI3K","CD8+ naive T cells",-0.531756309904394,0.918403485903675
"104","PI3K","CD8+ NK-like early effector T cells",-0.621770032651455,0.81713386984021
"105","PI3K","CD8+ NK-like TEMRA cells",-0.366665434653763,0.836534268375091
"106","PI3K","CD8+ TEMRA cells",0.251006077915727,0.998609215329233
"107","PI3K","Gamma Delta T cells",-0.0311019423815924,1.08511491031617
"108","PI3K","MAIT cells",-0.241241893512146,0.801639768853579
"109","TGFb","CD8+ CD73+ regulatory T cells",-0.323074146044682,0.924670937928739
"110","TGFb","CD8+ central memory T cells",-0.134899507882864,0.892079539713791
"111","TGFb","CD8+ cycling effector T cells",0.279470196230339,0.962033981522123
"112","TGFb","CD8+ effector memory T cells 1",-0.201547235065932,0.958951506665298
"113","TGFb","CD8+ effector memory T cells 2",0.177576830427866,0.934444522464014
"114","TGFb","CD8+ exhausted T cells",0.0110321476795391,NA
"115","TGFb","CD8+ naive T cells",-0.488708305240044,1.0035123357342
"116","TGFb","CD8+ NK-like early effector T cells",0.121322250978457,1.00803957689822
"117","TGFb","CD8+ NK-like TEMRA cells",-0.0303638808800058,1.0177771154534
"118","TGFb","CD8+ TEMRA cells",0.0899527598154135,0.999970137830528
"119","TGFb","Gamma Delta T cells",0.453289755608877,1.1307309006688
"120","TGFb","MAIT cells",-0.0807188119119436,0.99419535086138
"121","TNFa","CD8+ CD73+ regulatory T cells",-0.0622444651443121,0.935441415159664
"122","TNFa","CD8+ central memory T cells",-0.106131459752025,1.05947998146465
"123","TNFa","CD8+ cycling effector T cells",-0.177093114394999,0.93630524801196
"124","TNFa","CD8+ effector memory T cells 1",0.326766669077543,0.926613381208604
"125","TNFa","CD8+ effector memory T cells 2",0.507693439747627,1.0104763239005
"126","TNFa","CD8+ exhausted T cells",1.81289103653703,NA
"127","TNFa","CD8+ naive T cells",-1.96662497862768,1.03989900920132
"128","TNFa","CD8+ NK-like early effector T cells",0.274000387543195,1.02198085342729
"129","TNFa","CD8+ NK-like TEMRA cells",0.325953935094017,0.84643809921783
"130","TNFa","CD8+ TEMRA cells",-0.006057939075588,0.81477606759411
"131","TNFa","Gamma Delta T cells",-0.454319685925046,0.924975436585208
"132","TNFa","MAIT cells",0.484547911095741,1.09347938157771
"133","Trail","CD8+ CD73+ regulatory T cells",-0.481482005442691,1.12359913698467
"134","Trail","CD8+ central memory T cells",-0.0428240897539455,0.936172166384921
"135","Trail","CD8+ cycling effector T cells",-0.628711411593174,0.984824047360091
"136","Trail","CD8+ effector memory T cells 1",0.0864077220043667,1.00289989931437
"137","Trail","CD8+ effector memory T cells 2",-0.173761017986678,0.871050369605441
"138","Trail","CD8+ exhausted T cells",0.129262300702527,NA
"139","Trail","CD8+ naive T cells",0.188738033739859,0.916504249166898
"140","Trail","CD8+ NK-like early effector T cells",-0.108288374635106,1.07853680770204
"141","Trail","CD8+ NK-like TEMRA cells",0.19354746211297,1.0826073950304
"142","Trail","CD8+ TEMRA cells",0.016033796039696,0.994881657588285
"143","Trail","Gamma Delta T cells",0.0386738037429946,1.03875837678076
"144","Trail","MAIT cells",-0.282708981995113,0.943036532083457
"145","VEGF","CD8+ CD73+ regulatory T cells",-1.01407732454796,0.733528098575661
"146","VEGF","CD8+ central memory T cells",-0.727670340476148,0.749693108585079
"147","VEGF","CD8+ cycling effector T cells",-0.0377868397467141,0.712423999092744
"148","VEGF","CD8+ effector memory T cells 1",-0.521152291420548,0.911242505569031
"149","VEGF","CD8+ effector memory T cells 2",0.134785213789538,0.902490027997834
"150","VEGF","CD8+ exhausted T cells",-0.354817122667828,NA
"151","VEGF","CD8+ naive T cells",-0.861999495192087,0.728552665666929
"152","VEGF","CD8+ NK-like early effector T cells",-0.931883591068974,0.874832042892231
"153","VEGF","CD8+ NK-like TEMRA cells",0.0520715505825477,1.03079111171564
"154","VEGF","CD8+ TEMRA cells",0.393216335047273,0.860288576384148
"155","VEGF","Gamma Delta T cells",0.559409155599326,0.830791134548442
"156","VEGF","MAIT cells",-0.596097459220822,0.851009001950364
"157","WNT","CD8+ CD73+ regulatory T cells",-0.135663956526173,0.914149744383805
"158","WNT","CD8+ central memory T cells",-0.189663234022182,0.912430329154738
"159","WNT","CD8+ cycling effector T cells",0.23905669827476,0.996267845584357
"160","WNT","CD8+ effector memory T cells 1",-0.0826898649541434,1.03964648830363
"161","WNT","CD8+ effector memory T cells 2",0.0867290744390869,0.926361026161496
"162","WNT","CD8+ exhausted T cells",2.16864354415011,NA
"163","WNT","CD8+ naive T cells",0.000367196875105323,0.939270285470667
"164","WNT","CD8+ NK-like early effector T cells",-0.158378387709165,1.00147892362949
"165","WNT","CD8+ NK-like TEMRA cells",0.000841817703212496,0.949384080713281
"166","WNT","CD8+ TEMRA cells",0.0408925964542657,1.01160383153892
"167","WNT","Gamma Delta T cells",-0.026929106464953,1.11488859194831
"168","WNT","MAIT cells",0.176689024049492,0.927297927448187
